product_id,title,category,price,vendor_id,image_url,created_at,_injected_defect_label,defect_type
P000711,DOWN-SIZED LOCAL SOFTWARE,Beauty,382.32,vendor_1,https://placekittens.com/855/19,2025-08-19,duplicate_title_case,clean
P000712,Triple-buffered content-based synergy,Electronics,66.5,vendor_3,https://dummyimage.com/579x534,2026-04-24,clean,clean
P000713,Customizable directional adapter,Electronics,495.96,vendor_7,https://placekittens.com/168/966,2026-01-29,clean,clean
P000714,Object-based leadingedge parallelism,Beauty,455.16,vendor_5,https://dummyimage.com/539x755,2026-03-07,clean,clean
P000715,Self-enabling discrete application,Sports,51.2,vendor_6,https://placekittens.com/764/724,2025-11-18,clean,clean
P000716,,Sports,333.93,vendor_3,https://placekittens.com/802/102,2025-08-24,missing_title,missing_title
P000717,Polarized attitude-oriented system engine,Sports,364.36,vendor_4,https://dummyimage.com/78x363,2025-08-22,clean,clean
P000718,Total methodical pricing structure,Electronics,353.33,vendor_1,https://picsum.photos/964/506,2026-01-03,clean,clean
P000719,Stand-alone actuating success,Electronics,70.69,vendor_4,https://picsum.photos/49/725,2025-12-26,clean,clean
P000720,Digitized national definition,Books,9.6,vendor_6,https://placekittens.com/598/883,2026-02-15,clean,clean
P000721,USER-CENTRIC EXUDING MONITORING,Books,348.55,vendor_8,https://placekittens.com/54/617,2026-02-02,duplicate_title_case,clean
P000722,Automated composite function,,366.73,vendor_2,https://placekittens.com/673/642,2025-07-22,missing_category,missing_category
P000723,Compatible web-enabled Local Area Network,Sports,72.88,vendor_3,https://dummyimage.com/439x127,2025-11-12,clean,clean
P000724,Operative multimedia standardization,Beauty,75.71,vendor_9,https://picsum.photos/575/845,2026-04-29,clean,clean
P000725,User-friendly object-oriented Graphic Interface,Toys,326.76,vendor_8,https://placekittens.com/59/101,2025-11-06,clean,clean
P000726,Distributed next generation monitoring,Home & Kitchen,315.9,vendor_3,https://picsum.photos/48/687,2025-11-25,clean,clean
P000727,Monitored radical framework,Toys,,vendor_4,https://placekittens.com/850/853,2025-10-03,missing_price,missing_price
P000728,Reactive logistical data-warehouse,Home & Kitchen,377.46,vendor_10,https://picsum.photos/188/201,2025-07-24,clean,clean
P000729,Universal bifurcated contingency,Sports,481.81,vendor_6,https://picsum.photos/353/129,2026-01-31,clean,clean
P000730,Re-engineered object-oriented help-desk,Home & Kitchen,142.1,vendor_2,https://placekittens.com/1022/440,2026-03-30,clean,clean
P000731,Operative intermediate function,Toys,302.0,vendor_10,https://picsum.photos/650/942,2026-06-07,clean,clean
P000732,Expanded scalable capability,Beauty,18.28,vendor_5,https://picsum.photos/739/226,2025-11-26,clean,clean
P000733,Persistent uniform Local Area Network,Toys,257.21,vendor_7,https://picsum.photos/184/505,2025-12-05,clean,clean
P000734,Networked asymmetric instruction set,Electronics,392.98,vendor_4,https://picsum.photos/553/974,2026-01-28,clean,clean
P000735,Upgradable bottom-line website,Electronics,,vendor_10,https://picsum.photos/982/493,2025-09-26,missing_price,missing_price
P000736,Integrated modular hub,Sports,467.29,vendor_3,https://dummyimage.com/681x629,2026-02-21,clean,clean
P000737,Visionary upward-trending benchmark,Toys,213.33,vendor_9,https://placekittens.com/991/427,2025-10-22,clean,clean
P000738,Robust local encryption,Books,,vendor_2,https://placekittens.com/728/458,2025-12-06,missing_price,missing_price
P000739,Phased motivating definition,Electronics,134.78,vendor_1,https://picsum.photos/883/177,2025-10-03,clean,clean
P000740,Centralized motivating hardware,Books,255.77,vendor_9,https://dummyimage.com/850x783,2026-01-13,clean,clean
P000741,Multi-layered bottom-line protocol,Books,352.4,vendor_2,https://placekittens.com/436/141,2026-04-21,clean,clean
P000742,Fundamental responsive capacity,Toys,,vendor_5,https://dummyimage.com/474x996,2026-04-24,missing_price,missing_price
P000743,Enhanced human-resource capacity,Toys,460.86,vendor_3,https://picsum.photos/392/780,2026-05-17,clean,clean
P000744,Upgradable multimedia knowledge user,Books,295.29,vendor_2,https://placekittens.com/447/567,2025-12-22,clean,clean
P000745,Polarized needs-based open system,Books,,vendor_4,https://placekittens.com/634/712,2026-03-25,missing_price,missing_price
P000746,Customer-focused multi-tasking utilization,Books,62.41,vendor_10,https://dummyimage.com/907x806,2026-04-10,clean,clean
P000747,,Sports,334.71,vendor_3,https://dummyimage.com/201x19,2026-05-06,missing_title,missing_title
P000748,Object-based clear-thinking knowledge user,Home & Kitchen,352.24,vendor_3,https://picsum.photos/134/429,2025-10-15,clean,clean
P000749,Compatible encompassing attitude,Sports,263.89,vendor_5,https://placekittens.com/464/887,2026-02-22,clean,clean
P000750,Virtual maximized protocol,Home & Kitchen,376.14,vendor_5,https://picsum.photos/631/289,2025-09-14,clean,clean
P000751,Re-contextualized executive customer loyalty,Electronics,386.86,vendor_1,https://dummyimage.com/355x991,2025-11-08,clean,clean
P000752,Innovative explicit hardware,Books,139.63,vendor_2,https://placekittens.com/594/525,2025-12-31,clean,clean
P000753,Compatible foreground framework,Toys,315.63,vendor_8,https://dummyimage.com/801x898,2025-12-04,clean,clean
P000754,Total neutral core,Sports,32.44,vendor_10,https://dummyimage.com/216x325,2026-05-30,clean,clean
P000755,Optional secondary website,Home & Kitchen,131.28,vendor_2,https://picsum.photos/615/772,2026-04-26,clean,clean
P000756,Mandatory national architecture,Beauty,362.78,vendor_4,https://dummyimage.com/469x818,2025-11-20,clean,clean
P000757,Versatile multi-state middleware,Electronics,26.8,vendor_1,https://placekittens.com/100/508,2025-11-02,clean,clean
P000758,Ergonomic exuding contingency,Books,185.17,vendor_3,https://placekittens.com/772/77,2025-11-30,clean,clean
P000759,Multi-tiered leadingedge synergy,Electronics,278.67,vendor_7,https://dummyimage.com/481x559,2025-10-21,clean,clean
P000760,Persistent stable array,Home & Kitchen,211.05,vendor_6,https://picsum.photos/297/914,2025-12-17,clean,clean
P000761,Expanded system-worthy budgetary management,Electronics,287.91,vendor_2,https://placekittens.com/661/28,2026-07-01,clean,clean
P000762,Re-contextualized upward-trending function,Electronics,93.78,vendor_9,https://placekittens.com/235/307,2025-12-21,clean,clean
P000763,Operative object-oriented utilization,Books,39.12,vendor_8,https://picsum.photos/183/223,2025-10-16,clean,clean
P000764,Cross-group dynamic artificial intelligence,Sports,167.01,vendor_9,https://dummyimage.com/918x367,2025-10-02,clean,clean
P000765,Organic background Graphic Interface,Sports,104.33,vendor_10,https://placekittens.com/187/786,2025-12-14,clean,clean
P000766,Team-oriented motivating benchmark,Beauty,313.25,vendor_8,https://placekittens.com/346/801,2026-01-18,clean,clean
P000767,Ergonomic leadingedge intranet,Books,498.9,vendor_4,https://placekittens.com/423/142,2025-08-13,clean,clean
P000768,Persistent responsive Internet solution,Toys,381.44,vendor_4,https://picsum.photos/266/534,2026-06-17,clean,clean
P000769,Switchable 24/7 archive,Books,16.84,vendor_9,https://picsum.photos/563/625,2026-01-09,clean,clean
P000770,,Beauty,439.21,vendor_6,https://placekittens.com/796/573,2026-06-09,missing_title,missing_title
P000771,Monitored local orchestration,Books,425.26,vendor_5,not_a_valid_url,2026-06-30,broken_image_url,broken_image_url
P000772,Switchable motivating website,Home & Kitchen,212.81,vendor_1,https://dummyimage.com/922x565,2025-10-08,clean,clean
P000773,Integrated next generation access,Home & Kitchen,-357.27,vendor_2,https://placekittens.com/846/359,2025-10-28,negative_price,negative_price
P000774,Quality-focused full-range instruction set,Toys,209.46,vendor_6,https://dummyimage.com/249x933,2026-01-04,clean,clean
P000775,Innovative well-modulated project,Beauty,47.03,vendor_2,https://picsum.photos/770/625,2025-10-27,clean,clean
P000776,Digitized value-added info-mediaries,Beauty,410.88,vendor_2,https://placekittens.com/490/62,2025-12-18,clean,clean
P000777,Stand-alone upward-trending open architecture,Electronics,220.32,vendor_3,https://picsum.photos/318/439,2026-06-06,clean,clean
P000778,Polarized actuating encryption,Sports,426.2,vendor_7,https://picsum.photos/445/170,2025-11-30,clean,clean
P000779,Balanced dynamic array,Beauty,166.49,vendor_8,https://placekittens.com/933/184,2025-08-10,clean,clean
P000780,Optional interactive database,Electronics,472.06,vendor_3,https://placekittens.com/310/731,2026-02-11,clean,clean
P000781,Robust demand-driven orchestration,Toys,58.94,vendor_2,https://dummyimage.com/773x232,2026-03-09,clean,clean
P000782,Visionary background hub,Books,160.45,vendor_2,https://picsum.photos/308/291,2025-10-28,clean,clean
P000783,Persistent non-volatile groupware,Home & Kitchen,228.7,vendor_8,https://dummyimage.com/693x837,2025-12-29,clean,clean
P000784,Virtual dynamic monitoring,Electronics,49.76,vendor_5,https://picsum.photos/781/341,2025-10-14,clean,clean
P000785,Expanded optimizing secured line,Beauty,303.63,vendor_4,https://picsum.photos/604/458,2026-03-26,clean,clean
P000786,Programmable content-based orchestration,Sports,78.42,vendor_4,https://dummyimage.com/627x149,2025-12-19,clean,clean
P000787,Reverse-engineered maximized collaboration,Books,259.16,vendor_5,https://picsum.photos/338/351,2026-06-17,clean,clean
P000788,Cloned background solution,Home & Kitchen,20.39,vendor_7,https://placekittens.com/513/353,2026-02-25,clean,clean
P000789,Versatile systemic archive,Toys,,vendor_4,https://placekittens.com/556/564,2025-09-14,missing_price,missing_price
P000790,Digitized solution-oriented access,Home & Kitchen,65.12,vendor_1,https://picsum.photos/4/792,2026-02-24,clean,clean
P000791,Sharable 5thgeneration Internet solution,Home & Kitchen,69.7,vendor_7,https://dummyimage.com/193x564,2025-11-29,clean,clean
P000792,Realigned demand-driven circuit,Beauty,469.1,vendor_2,https://dummyimage.com/339x1006,2026-01-28,clean,clean
P000793,Reverse-engineered encompassing customer loyalty,Sports,,vendor_2,https://placekittens.com/398/780,2025-10-11,missing_price,missing_price
P000794,Cross-platform bifurcated data-warehouse,Home & Kitchen,451.74,vendor_8,https://dummyimage.com/152x1014,2026-03-05,clean,clean
P000795,GRASS-ROOTS BACKGROUND THROUGHPUT,Electronics,453.01,vendor_6,https://placekittens.com/154/575,2026-03-18,duplicate_title_case,clean
P000796,Multi-layered foreground service-desk,Electronics,88.15,vendor_10,https://picsum.photos/705/371,2026-01-15,clean,clean
P000797,Open-architected fresh-thinking functionalities,Beauty,200.52,vendor_1,https://picsum.photos/253/888,2026-05-28,clean,clean
P000798,Synchronized tertiary frame,Books,90.54,vendor_4,https://picsum.photos/37/498,2026-02-10,clean,clean
P000799,Quality-focused fault-tolerant budgetary management,Sports,143.53,vendor_3,not_a_valid_url,2025-10-17,broken_image_url,broken_image_url
P000800,Polarized empowering collaboration,Toys,126.66,vendor_5,https://dummyimage.com/816x271,2025-12-09,clean,clean
P000801,User-friendly even-keeled open architecture,Toys,242.12,vendor_2,https://placekittens.com/859/579,2026-07-01,clean,clean
P000802,Synergized multi-state support,Home & Kitchen,212.52,vendor_9,https://dummyimage.com/993x683,2026-01-22,clean,clean
P000803,Extended bi-directional algorithm,Toys,398.45,vendor_7,https://placekittens.com/179/645,2026-04-07,clean,clean
P000804,Pre-emptive radical matrices,Sports,242.44,vendor_8,https://dummyimage.com/701x310,2025-08-05,clean,clean
P000805,Realigned zero tolerance superstructure,Toys,253.68,vendor_7,https://picsum.photos/990/746,2025-10-10,clean,clean
P000806,Team-oriented solution-oriented protocol,,162.84,vendor_4,https://dummyimage.com/148x990,2025-12-11,missing_category,missing_category
P000807,Progressive optimal Internet solution,Electronics,405.28,vendor_8,https://dummyimage.com/823x771,2025-11-15,clean,clean
P000808,,Toys,499.8,vendor_3,https://placekittens.com/886/247,2025-11-28,missing_title,missing_title
P000809,Face-to-face bandwidth-monitored methodology,Home & Kitchen,136.93,vendor_1,https://placekittens.com/273/407,2025-07-29,clean,clean
P000810,Persistent responsive matrix,Home & Kitchen,289.97,vendor_7,https://dummyimage.com/375x619,2025-10-24,clean,clean
P000811,Ameliorated directional strategy,Home & Kitchen,92.17,vendor_10,https://dummyimage.com/268x873,2026-06-18,clean,clean
P000812,,Beauty,350.33,vendor_10,https://placekittens.com/657/221,2025-11-12,missing_title,missing_title
P000813,Persevering encompassing extranet,Sports,-474.04,vendor_10,https://picsum.photos/545/138,2026-05-01,negative_price,negative_price
P000814,Programmable regional info-mediaries,Books,273.35,vendor_3,https://dummyimage.com/909x155,2026-06-25,clean,clean
P000815,Re-contextualized bandwidth-monitored array,Electronics,32.8,vendor_10,https://placekittens.com/500/900,2026-06-12,clean,clean
P000816,Managed full-range standardization,Toys,241.6,vendor_6,https://picsum.photos/884/977,2025-07-28,clean,clean
P000817,Self-enabling multi-tasking instruction set,Home & Kitchen,404.19,vendor_6,https://dummyimage.com/750x615,2025-07-17,clean,clean
P000818,Business-focused user-facing adapter,Sports,34.48,vendor_3,https://picsum.photos/389/793,2025-11-21,clean,clean
P000819,Synergistic bottom-line matrices,Home & Kitchen,388.31,vendor_9,https://dummyimage.com/346x107,2025-08-15,clean,clean
P000820,Multi-lateral clear-thinking customer loyalty,Electronics,189.93,vendor_7,https://dummyimage.com/1000x420,2025-12-26,clean,clean
P000821,Synergistic value-added secured line,Sports,154.37,vendor_3,https://placekittens.com/1014/958,2025-08-28,clean,clean
P000822,Persistent uniform open system,Beauty,474.6,vendor_8,https://placekittens.com/408/533,2025-12-23,clean,clean
P000823,Profound zero-defect benchmark,Home & Kitchen,355.06,vendor_9,https://picsum.photos/349/327,2026-01-11,clean,clean
P000824,Multi-tiered bi-directional info-mediaries,Toys,394.56,vendor_4,https://dummyimage.com/494x638,2026-01-15,clean,clean
P000825,,Home & Kitchen,192.3,vendor_5,https://dummyimage.com/126x1012,2026-07-08,missing_title,missing_title
P000826,Customizable optimal moderator,Electronics,474.65,vendor_10,https://dummyimage.com/964x240,2026-05-12,clean,clean
P000827,Ameliorated bi-directional approach,Toys,21.03,vendor_10,https://dummyimage.com/501x193,2026-03-01,clean,clean
P000828,SHARABLE INTERMEDIATE HUB,Toys,114.34,vendor_10,https://placekittens.com/343/854,2026-02-19,duplicate_title_case,clean
P000829,Horizontal background help-desk,Home & Kitchen,168.93,vendor_2,https://picsum.photos/163/915,2025-10-28,clean,clean
P000830,Reactive mission-critical standardization,Sports,88.1,vendor_2,https://dummyimage.com/865x942,2026-04-16,clean,clean
P000831,Up-sized stable architecture,Beauty,321.36,vendor_6,https://dummyimage.com/832x20,2026-04-07,clean,clean
P000832,Versatile motivating database,Sports,108.79,vendor_2,https://picsum.photos/836/353,2025-11-18,clean,clean
P000833,Persistent didactic monitoring,Electronics,361.6,vendor_1,https://picsum.photos/325/546,2026-04-09,clean,clean
P000834,User-friendly system-worthy utilization,Beauty,212.73,vendor_3,https://placekittens.com/924/111,2026-02-14,clean,clean
P000835,Innovative global protocol,Books,441.48,vendor_6,https://dummyimage.com/886x850,2026-04-26,clean,clean
P000836,Phased directional portal,Electronics,415.26,vendor_10,https://dummyimage.com/605x613,2026-05-24,clean,clean
P000837,Face-to-face stable middleware,Beauty,,vendor_8,https://placekittens.com/1022/584,2025-10-30,missing_price,missing_price
P000838,Devolved clear-thinking hardware,Sports,14.94,vendor_5,https://picsum.photos/951/538,2025-08-17,clean,clean
P000839,Seamless client-driven algorithm,Electronics,174.2,vendor_7,https://dummyimage.com/448x62,2025-09-11,clean,clean
P000840,Total tertiary time-frame,Electronics,275.79,vendor_2,https://picsum.photos/865/930,2025-08-26,clean,clean
P000841,Proactive dedicated array,Toys,447.15,vendor_1,https://picsum.photos/532/452,2026-02-25,clean,clean
P000842,Open-architected heuristic instruction set,Beauty,86.67,vendor_7,https://picsum.photos/704/946,2026-07-12,clean,clean
P000843,Profound methodical structure,Electronics,168.89,vendor_4,https://picsum.photos/579/97,2026-01-15,clean,clean
P000844,Programmable coherent access,Toys,362.41,vendor_9,https://picsum.photos/317/295,2025-10-08,clean,clean
P000845,Universal tangible framework,Sports,152.21,vendor_2,not_a_valid_url,2026-05-15,broken_image_url,broken_image_url
P000846,Object-based value-added moderator,Toys,,vendor_3,https://placekittens.com/368/717,2026-05-16,missing_price,missing_price
P000847,Implemented intangible synergy,Books,48.38,vendor_10,https://placekittens.com/659/219,2025-09-08,clean,clean
P000848,Virtual encompassing definition,Electronics,17.74,vendor_3,https://picsum.photos/101/275,2026-07-06,clean,clean
P000849,Innovative local archive,Electronics,239.42,vendor_2,https://dummyimage.com/55x474,2025-08-23,clean,clean
P000850,Front-line zero-defect strategy,Books,238.12,vendor_5,not_a_valid_url,2026-04-19,broken_image_url,broken_image_url
P000851,Universal empowering flexibility,Books,96.52,vendor_7,https://dummyimage.com/822x441,2026-03-04,clean,clean
P000852,Assimilated executive implementation,Books,27.09,vendor_8,https://placekittens.com/421/507,2025-08-25,clean,clean
P000853,,Home & Kitchen,419.35,vendor_10,https://picsum.photos/316/340,2026-06-06,missing_title,missing_title
P000854,Quality-focused directional focus group,Beauty,52.87,vendor_6,https://dummyimage.com/141x624,2026-02-10,clean,clean
P000855,Innovative multimedia archive,Books,485.5,vendor_10,https://placekittens.com/863/594,2026-01-12,clean,clean
P000856,Secured 5thgeneration model,Electronics,421.19,vendor_9,https://picsum.photos/527/600,2025-11-06,clean,clean
P000857,Robust explicit concept,Toys,345.1,vendor_8,https://picsum.photos/945/542,2026-03-08,clean,clean
P000858,Robust zero administration productivity,Home & Kitchen,240.75,vendor_2,https://dummyimage.com/887x597,2025-09-15,clean,clean
P000859,Total uniform moratorium,Beauty,22.19,vendor_10,https://dummyimage.com/184x21,2025-10-24,clean,clean
P000860,PERSEVERING COHERENT INTERFACE,Toys,340.38,vendor_10,https://picsum.photos/845/198,2026-05-18,duplicate_title_case,clean
P000861,Multi-tiered dynamic budgetary management,Home & Kitchen,474.79,vendor_3,https://picsum.photos/610/265,2026-07-09,clean,clean
P000862,,Home & Kitchen,67.46,vendor_7,https://dummyimage.com/596x637,2025-08-10,missing_title,missing_title
P000863,Triple-buffered hybrid product,Books,104.95,vendor_3,https://dummyimage.com/381x445,2026-03-10,clean,clean
P000864,Re-engineered static open architecture,Sports,163.28,vendor_2,not_a_valid_url,2025-08-17,broken_image_url,broken_image_url
P000865,Virtual national knowledgebase,Books,278.27,vendor_5,https://dummyimage.com/149x778,2025-10-08,clean,clean
P000866,Progressive intangible groupware,Electronics,394.34,vendor_10,https://picsum.photos/708/624,2025-10-01,clean,clean
P000867,Realigned contextually-based process improvement,Books,60.7,vendor_3,not_a_valid_url,2026-05-18,broken_image_url,broken_image_url
P000868,Centralized contextually-based array,Toys,380.4,vendor_2,https://dummyimage.com/972x864,2026-05-08,clean,clean
P000869,Down-sized asymmetric definition,Toys,390.87,vendor_5,https://placekittens.com/745/769,2025-07-15,clean,clean
P000870,Versatile real-time implementation,Sports,439.56,vendor_5,https://placekittens.com/232/700,2025-12-15,clean,clean
P000871,Quality-focused uniform framework,,288.15,vendor_8,https://picsum.photos/326/416,2026-01-07,missing_category,missing_category
P000872,User-friendly heuristic interface,Books,76.21,vendor_10,https://dummyimage.com/443x582,2026-04-09,clean,clean
P000873,Decentralized client-driven knowledgebase,Books,24.2,vendor_6,https://dummyimage.com/790x750,2025-08-31,clean,clean
P000874,Optimized 5thgeneration project,Electronics,374.15,vendor_5,https://dummyimage.com/1009x921,2026-04-20,clean,clean
P000875,Open-architected empowering knowledgebase,Electronics,172.24,vendor_5,https://dummyimage.com/481x967,2026-06-30,clean,clean
P000876,Re-contextualized 24hour artificial intelligence,Books,429.83,vendor_2,https://dummyimage.com/721x938,2026-03-14,clean,clean
P000877,Synergized exuding model,Home & Kitchen,71.52,vendor_8,https://placekittens.com/17/376,2026-04-27,clean,clean
P000878,Digitized logistical Graphic Interface,Sports,138.36,vendor_7,https://placekittens.com/390/298,2026-06-09,clean,clean
P000879,Exclusive explicit focus group,Electronics,98.03,vendor_4,https://picsum.photos/158/271,2025-10-12,clean,clean
P000880,Grass-roots 6thgeneration synergy,Books,371.77,vendor_9,https://placekittens.com/498/174,2026-07-06,clean,clean
P000881,,Electronics,260.06,vendor_3,https://dummyimage.com/309x280,2026-05-31,missing_title,missing_title
P000882,Focused cohesive Internet solution,Toys,204.68,vendor_9,https://placekittens.com/929/98,2026-01-18,clean,clean
P000883,Enhanced real-time collaboration,Electronics,91.0,vendor_4,https://placekittens.com/686/32,2026-05-05,clean,clean
P000884,Secured contextually-based throughput,Home & Kitchen,21.37,vendor_1,https://picsum.photos/81/929,2025-12-09,clean,clean
P000885,Compatible user-facing service-desk,Beauty,103.56,vendor_6,https://dummyimage.com/858x708,2025-07-30,clean,clean
P000886,Self-enabling didactic framework,Toys,201.49,vendor_2,https://dummyimage.com/942x89,2025-08-01,clean,clean
P000887,Total tertiary Internet solution,Home & Kitchen,189.37,vendor_10,https://picsum.photos/588/258,2026-01-07,clean,clean
P000888,Object-based heuristic strategy,Books,295.51,vendor_6,https://picsum.photos/240/453,2026-06-14,clean,clean
P000889,Function-based contextually-based methodology,Sports,375.74,vendor_2,https://dummyimage.com/811x129,2026-03-25,clean,clean
P000890,Distributed bi-directional strategy,Books,29.58,vendor_10,https://picsum.photos/972/556,2026-07-03,clean,clean
P000891,Customizable upward-trending policy,Home & Kitchen,429.27,vendor_4,https://placekittens.com/941/431,2026-01-12,clean,clean
P000892,,Sports,327.54,vendor_9,https://picsum.photos/693/540,2026-01-07,missing_title,missing_title
P000893,Profound coherent model,Electronics,239.68,vendor_3,https://picsum.photos/809/748,2026-06-28,clean,clean
P000894,Optional systemic focus group,Toys,401.43,vendor_4,https://placekittens.com/40/169,2025-07-15,clean,clean
P000895,Monitored motivating synergy,Sports,357.81,vendor_5,https://placekittens.com/727/905,2025-11-26,clean,clean
P000896,Mandatory empowering info-mediaries,Books,426.54,vendor_8,https://picsum.photos/332/311,2026-03-24,clean,clean
P000897,Seamless web-enabled forecast,Books,154.56,vendor_9,https://picsum.photos/113/494,2025-08-17,clean,clean
P000898,Function-based clear-thinking intranet,Books,294.32,vendor_1,https://placekittens.com/831/640,2026-01-24,clean,clean
P000899,Configurable attitude-oriented secured line,Beauty,483.41,vendor_6,https://picsum.photos/286/1008,2026-05-23,clean,clean
P000900,Proactive responsive synergy,Toys,306.48,vendor_5,https://picsum.photos/433/308,2026-03-17,clean,clean
P000901,Vision-oriented dedicated intranet,Books,36.6,vendor_5,https://dummyimage.com/79x266,2025-08-16,clean,clean
P000902,Enhanced human-resource pricing structure,Sports,134.27,vendor_5,https://placekittens.com/886/224,2025-07-15,clean,clean
P000903,Realigned exuding Internet solution,Toys,383.91,vendor_1,https://placekittens.com/460/155,2026-05-29,clean,clean
P000904,Synergized context-sensitive data-warehouse,Toys,205.03,vendor_6,https://placekittens.com/722/930,2025-12-25,clean,clean
P000905,Expanded client-server model,Beauty,17.6,vendor_8,https://dummyimage.com/307x13,2025-10-01,clean,clean
P000906,Business-focused bi-directional application,Sports,453.92,vendor_7,https://dummyimage.com/788x943,2025-09-06,clean,clean
P000907,Phased optimizing migration,Electronics,293.6,vendor_10,https://placekittens.com/1015/900,2026-04-09,clean,clean
P000908,Visionary stable workforce,Sports,364.64,vendor_4,https://placekittens.com/79/983,2026-05-28,clean,clean
P000909,Cloned zero-defect methodology,Beauty,393.52,vendor_6,https://picsum.photos/117/92,2025-07-18,clean,clean
P000910,Reduced stable core,Home & Kitchen,421.12,vendor_9,https://picsum.photos/770/443,2026-03-22,clean,clean
P000911,Versatile well-modulated hub,Electronics,238.04,vendor_5,https://dummyimage.com/447x954,2025-08-27,clean,clean
P000912,Face-to-face multi-tasking moratorium,Toys,382.64,vendor_3,https://placekittens.com/699/873,2026-03-26,clean,clean
P000913,Distributed motivating Internet solution,Sports,328.95,vendor_4,https://dummyimage.com/155x605,2026-06-10,clean,clean
P000914,Secured systemic time-frame,Beauty,436.36,vendor_7,https://placekittens.com/157/723,2026-02-23,clean,clean
P000915,Sharable even-keeled interface,Sports,188.98,vendor_10,https://dummyimage.com/340x148,2025-12-08,clean,clean
P000916,Optimized asymmetric task-force,Electronics,237.92,vendor_10,https://placekittens.com/509/771,2025-10-05,clean,clean
P000917,Monitored stable application,Toys,40.25,vendor_4,https://dummyimage.com/632x276,2025-09-02,clean,clean
P000918,Cross-platform transitional middleware,Beauty,193.93,vendor_5,https://placekittens.com/673/839,2026-02-11,clean,clean
P000919,De-engineered modular array,Home & Kitchen,73.0,vendor_4,https://placekittens.com/517/91,2025-11-03,clean,clean
P000920,,Toys,446.96,vendor_8,https://picsum.photos/196/728,2025-08-21,missing_title,missing_title
P000921,Reduced scalable definition,Home & Kitchen,390.58,vendor_8,https://placekittens.com/69/470,2025-11-13,clean,clean
P000922,Devolved scalable productivity,,160.14,vendor_1,https://placekittens.com/503/732,2026-01-21,missing_category,missing_category
P000923,Compatible exuding success,Home & Kitchen,381.79,vendor_3,https://dummyimage.com/1013x337,2026-03-30,clean,clean
P000924,OPTIMIZED NATIONAL TASK-FORCE,Home & Kitchen,247.34,vendor_2,https://dummyimage.com/773x70,2025-09-07,duplicate_title_case,clean
P000925,Fully-configurable fault-tolerant capability,Beauty,217.56,vendor_7,https://placekittens.com/342/661,2026-02-14,clean,clean
P000926,Advanced 24/7 conglomeration,Books,7.31,vendor_9,https://picsum.photos/1/325,2025-09-15,clean,clean
P000927,Compatible 24hour help-desk,Sports,475.28,vendor_6,https://dummyimage.com/181x252,2026-02-19,clean,clean
P000928,Re-contextualized 3rdgeneration emulation,Toys,99.34,vendor_1,https://picsum.photos/618/630,2026-03-29,clean,clean
P000929,Persevering even-keeled leverage,Home & Kitchen,117.0,vendor_6,https://picsum.photos/752/356,2026-03-27,clean,clean
P000930,Phased tangible leverage,Electronics,194.86,vendor_10,https://dummyimage.com/13x879,2025-11-14,clean,clean
P000931,Persistent non-volatile open system,Electronics,412.8,vendor_5,https://dummyimage.com/353x311,2026-06-08,clean,clean
P000932,Digitized human-resource architecture,Books,365.28,vendor_10,https://placekittens.com/467/746,2026-03-22,clean,clean
P000933,Multi-layered 5thgeneration info-mediaries,Books,444.55,vendor_3,https://placekittens.com/137/330,2026-06-07,clean,clean
P000934,Fully-configurable tertiary data-warehouse,Books,182.83,vendor_4,https://dummyimage.com/77x652,2026-03-04,clean,clean
P000935,Re-engineered foreground database,Books,14.47,vendor_4,https://placekittens.com/360/806,2026-06-15,clean,clean
P000936,Universal eco-centric workforce,Home & Kitchen,109.54,vendor_1,https://placekittens.com/636/892,2025-08-02,clean,clean
P000937,Triple-buffered 5thgeneration system engine,Home & Kitchen,65.97,vendor_1,https://placekittens.com/96/164,2025-10-19,clean,clean
P000938,Expanded local projection,Beauty,131.62,vendor_9,https://picsum.photos/444/281,2025-10-07,clean,clean
P000939,Customer-focused real-time initiative,Toys,497.37,vendor_2,https://picsum.photos/748/13,2025-11-06,clean,clean
P000940,Realigned solution-oriented policy,Electronics,28.88,vendor_2,https://picsum.photos/868/952,2025-08-03,clean,clean
P000941,Future-proofed hybrid product,Books,66.18,vendor_5,https://dummyimage.com/517x985,2026-06-17,clean,clean
P000942,Down-sized national firmware,Home & Kitchen,106.72,vendor_1,https://dummyimage.com/67x594,2025-12-30,clean,clean
P000943,Fundamental uniform throughput,Beauty,54.99,vendor_9,https://picsum.photos/212/255,2026-05-02,clean,clean
P000944,Stand-alone eco-centric customer loyalty,Toys,351.86,vendor_7,https://dummyimage.com/755x415,2026-04-09,clean,clean
P000945,Enhanced system-worthy superstructure,Electronics,,vendor_10,https://picsum.photos/631/156,2025-09-25,missing_price,missing_price
P000946,Horizontal logistical infrastructure,Electronics,251.38,vendor_10,https://picsum.photos/902/588,2026-03-10,clean,clean
P000947,Expanded composite alliance,Sports,416.59,vendor_4,https://placekittens.com/849/257,2025-08-24,clean,clean
P000948,Exclusive bi-directional knowledge user,Books,151.2,vendor_1,https://picsum.photos/900/118,2026-04-30,clean,clean
P000949,Secured holistic encryption,Home & Kitchen,345.66,vendor_8,https://picsum.photos/903/690,2026-05-18,clean,clean
P000950,User-centric radical intranet,Electronics,11.31,vendor_2,https://placekittens.com/624/963,2025-10-14,clean,clean
